7.753873064453298269e-12,4.399395070464606761e-09,8.194714951059722807e-08,4.220545122279872885e-07
7.097687888812931334e-12,4.985833612636270118e-08,9.351361995868501253e-07,3.661110667962930165e-06
9.982707369071697201e-12,2.331713666592349909e-08,5.413302233137073927e-07,2.310332774868584238e-06
4.674052256348204537e-10,1.465240018205804517e-07,1.511996060798992403e-06,5.440289896796457469e-06
8.561543834995077873e-12,4.833490763189729478e-08,7.859961783651669975e-07,2.898477305279811844e-06
9.884577965163510171e-13,4.259000707662607965e-09,2.501692222267593024e-07,1.211514700116822496e-06
